Time,Time_ubisense,txeui,seq,X,Y,Z
1510928964.690,1510928965.4102721214,1,190750,1.751,-0.175,0.500,
1510928964.720,1510928965.4362735748,1,190751,1.753,-0.160,0.500,
1510928964.740,1510928965.4602751732,1,190752,1.753,-0.155,0.500,
1510928964.770,1510928965.4852762222,1,190753,1.750,-0.142,0.500,
1510928964.790,1510928965.5092778206,1,190754,1.751,-0.140,0.500,
1510928964.820,1510928965.5342791080,1,190755,1.747,-0.132,0.500,
1510928964.840,1510928965.5592806339,1,190756,1.745,-0.113,0.500,
1510928964.871,1510928965.5852820873,1,190757,1.747,-0.094,0.500,
1510928964.890,1510928965.6092834473,1,190758,1.754,-0.081,0.500,
1510928964.920,1510928965.6352851391,1,190759,1.753,-0.063,0.500,
1510928964.940,1510928965.6592862606,1,190760,1.747,-0.047,0.500,
1510928964.970,1510928965.6852879524,1,190761,1.745,-0.045,0.500,
1510928965.000,1510928965.7112896442,1,190762,1.749,-0.037,0.500,
1510928965.020,1510928965.7362906933,1,190763,1.747,-0.032,0.500,
1510928965.060,1510928965.7612922192,1,190764,1.743,-0.021,0.500,
1510928965.070,1510928965.7862935066,1,190765,1.725,-0.021,0.500,
1510928965.111,1510928965.8102951050,1,190766,1.717,-0.011,0.500,
1510928965.115,1510928965.8352963924,1,190767,1.696,-0.005,0.500,
1510928965.145,1510928965.8602979183,1,190768,1.679,0.007,0.500,
1510928965.165,1510928965.8852994442,1,190769,1.664,0.016,0.500,
1510928965.195,1510928965.9083006382,1,190770,1.665,0.016,0.500,
1510928965.225,1510928965.9353022575,1,190771,1.642,0.033,0.500,
1510928965.245,1510928965.9603035450,1,190772,1.627,0.061,0.500,
1510928965.265,1510928965.9853050709,1,190773,1.616,0.077,0.500,
1510928965.295,1510928966.0103065968,1,190774,1.605,0.089,0.500,
1510928965.325,1510928966.0323076248,1,190775,1.605,0.089,0.500,
1510928965.345,1510928966.0603094101,1,190776,1.591,0.102,0.500,
1510928965.365,1510928966.0853106976,1,190777,1.590,0.115,0.500,
1510928965.395,1510928966.1103122234,1,190778,1.587,0.135,0.500,
1510928965.415,1510928966.1353135109,1,190779,1.586,0.153,0.500,
1510928965.445,1510928966.1603150368,1,190780,1.581,0.154,0.500,
1510928965.475,1510928966.1853165627,1,190781,1.575,0.161,0.500,
1510928965.495,1510928966.2103178501,1,190782,1.573,0.171,0.500,
1510928965.525,1510928966.2353193760,1,190783,1.571,0.179,0.500,
1510928965.555,1510928966.2603206635,1,190784,1.577,0.194,0.500,
1510928965.565,1510928966.2853224277,1,190785,1.564,0.193,0.500,
1510928965.595,1510928966.3103234768,1,190786,1.564,0.206,0.500,
1510928965.615,1510928966.3353252411,1,190787,1.578,0.224,0.500,
1510928965.645,1510928966.3603265285,1,190788,1.560,0.243,0.500,
1510928965.675,1510928966.3853278160,1,190789,1.554,0.246,0.500,
1510928965.695,1510928966.4103293419,1,190790,1.550,0.243,0.500,
1510928965.725,1510928966.4363307953,1,190791,1.559,0.254,0.500,
1510928965.745,1510928966.4593322277,1,190792,1.548,0.251,0.500,
1510928965.775,1510928966.4853334427,1,190793,1.546,0.257,0.500,
1510928965.795,1510928966.5103352070,1,190794,1.542,0.255,0.500,
1510928965.825,1510928966.5353364944,1,190795,1.539,0.251,0.500,
1510928965.845,1510928966.5603380203,1,190796,1.551,0.255,0.500,
1510928965.865,1510928966.5853393078,1,190797,1.543,0.264,0.500,
1510928965.895,1510928966.6103408337,1,190798,1.539,0.258,0.500,
1510928965.925,1510928966.6353423595,1,190799,1.528,0.270,0.500,
1510928965.945,1510928966.6603436470,1,190800,1.525,0.263,0.500,
1510928965.985,1510928966.6853451729,1,190801,1.522,0.260,0.500,
1510928965.995,1510928966.7103464603,1,190802,1.509,0.270,0.500,
1510928966.025,1510928966.7353479862,1,190803,1.509,0.269,0.500,
1510928966.045,1510928966.7593493462,1,190804,1.506,0.271,0.500,
1510928966.075,1510928966.7853507996,1,190805,1.452,0.396,0.500,
1510928966.095,1510928966.8113522530,1,190806,1.467,0.360,0.467,
1510928966.125,1510928966.8363537788,1,190807,1.458,0.346,0.464,
1510928966.145,1510928966.8603551388,1,190808,1.438,0.326,0.465,
1510928966.175,1510928966.8853564262,1,190809,1.437,0.313,0.464,
1510928966.195,1510928966.9103579521,1,190810,1.433,0.300,0.464,
1510928966.225,1510928966.9353594780,1,190811,1.415,0.301,0.468,
1510928966.245,1510928966.9603607655,1,190812,1.388,0.280,0.477,
1510928966.265,1510928966.9833621979,1,190813,1.383,0.271,0.480,
1510928966.296,1510928967.0093634129,1,190814,1.368,0.271,0.484,
1510928966.336,1510928967.0403654575,1,190815,1.352,0.280,0.488,
1510928966.346,1510928967.0643668175,1,190816,1.331,0.267,0.494,
1510928966.376,1510928967.0903682709,1,190817,1.317,0.270,0.497,
1510928966.396,1510928967.1153697968,1,190818,1.292,0.252,0.500,
1510928966.426,1510928967.1393711567,1,190819,1.277,0.256,0.500,
1510928966.446,1510928967.1653726101,1,190820,1.261,0.242,0.500,
1510928966.486,1510928967.1893739700,1,190821,1.241,0.254,0.500,
1510928966.496,1510928967.2153754234,1,190822,1.229,0.249,0.500,
1510928966.526,1510928967.2393767834,1,190823,1.207,0.259,0.500,
1510928966.546,1510928967.2653782368,1,190824,1.198,0.265,0.500,
1510928966.576,1510928967.2953798771,1,190825,1.171,0.244,0.500,
1510928966.596,1510928967.3163812160,1,190826,1.163,0.245,0.500,
1510928966.626,1510928967.3443827629,1,190827,1.163,0.245,0.500,
1510928966.656,1510928967.3653838634,1,190828,1.142,0.234,0.500,
1510928966.676,1510928967.3903856277,1,190829,1.102,0.265,0.500,
1510928966.696,1510928967.4143867493,1,190830,1.100,0.276,0.499,
1510928966.726,1510928967.4393882751,1,190831,1.080,0.262,0.500,
1510928966.746,1510928967.4653897285,1,190832,1.060,0.256,0.500,
1510928966.776,1510928967.4913911819,1,190833,1.033,0.275,0.500,
1510928966.796,1510928967.5163927078,1,190834,1.003,0.254,0.500,
1510928966.826,1510928967.5403938293,1,190835,0.987,0.249,0.500,
1510928966.846,1510928967.5653955936,1,190836,0.971,0.245,0.500,
1510928966.876,1510928967.5893967152,1,190837,0.943,0.235,0.500,
1510928966.896,1510928967.6153984070,1,190838,0.913,0.256,0.500,
1510928966.926,1510928967.6393995285,1,190839,0.893,0.272,0.500,
1510928966.946,1510928967.6654012203,1,190840,0.894,0.278,0.498,
1510928966.976,1510928967.6894025803,1,190841,0.868,0.259,0.500,
1510928966.996,1510928967.7164039612,1,190842,0.849,0.251,0.500,
1510928967.026,1510928967.7394056320,1,190843,0.828,0.247,0.500,
1510928967.046,1510928967.7644066811,1,190844,0.810,0.244,0.500,
1510928967.076,1510928967.7894084454,1,190845,0.793,0.232,0.500,
1510928967.096,1510928967.8154096603,1,190846,0.773,0.225,0.500,
1510928967.126,1510928967.8394110203,1,190847,0.773,0.225,0.500,
1510928967.146,1510928967.8644125462,1,190848,0.772,0.250,0.500,
1510928967.186,1510928967.8894138336,1,190849,0.763,0.266,0.500,
1510928967.196,1510928967.9154155254,1,190850,0.758,0.281,0.500,
1510928967.226,1510928967.9404168129,1,190851,0.738,0.276,0.500,
1510928967.246,1510928967.9644184113,1,190852,0.729,0.291,0.500,
1510928967.276,1510928967.9904196262,1,190853,0.726,0.315,0.500,
1510928967.296,1510928968.0154211521,1,190854,0.709,0.329,0.500,
1510928967.336,1510928968.0404226780,1,190855,0.696,0.335,0.500,
1510928967.346,1510928968.0644240379,1,190856,0.687,0.350,0.500,
1510928967.376,1510928968.0894255638,1,190857,0.671,0.359,0.500,
1510928967.396,1510928968.1144266129,1,190858,0.658,0.382,0.500,
1510928967.426,1510928968.1394283772,1,190859,0.655,0.407,0.500,
1510928967.446,1510928968.1644296646,1,190860,0.623,0.412,0.500,
1510928967.486,1510928968.1904311180,1,190861,0.616,0.440,0.500,
1510928967.496,1510928968.2154326439,1,190862,0.609,0.461,0.500,
1510928967.536,1510928968.2404339314,1,190863,0.578,0.461,0.500,
1510928967.546,1510928968.2654354572,1,190864,0.574,0.487,0.500,
1510928967.586,1510928968.2904369831,1,190865,0.544,0.491,0.500,
1510928967.596,1510928968.3164384365,1,190866,0.514,0.491,0.500,
1510928967.626,1510928968.3404397964,1,190867,0.495,0.502,0.500,
1510928967.646,1510928968.3654410839,1,190868,0.477,0.511,0.500,
1510928967.676,1510928968.3894424438,1,190869,0.478,0.542,0.500,
1510928967.696,1510928968.4144439697,1,190870,0.479,0.569,0.500,
1510928967.726,1510928968.4394454956,1,190871,0.472,0.585,0.500,
1510928967.746,1510928968.4644467831,1,190872,0.458,0.599,0.500,
1510928967.776,1510928968.4894483089,1,190873,0.453,0.607,0.500,
1510928967.796,1510928968.5154497623,1,190874,0.456,0.609,0.500,
1510928967.836,1510928968.5394511223,1,190875,0.463,0.614,0.500,
1510928967.846,1510928968.5644526482,1,190876,0.479,0.619,0.498,
1510928967.876,1510928968.5894539356,1,190877,0.486,0.625,0.499,
1510928967.896,1510928968.6134552956,1,190878,0.489,0.624,0.498,
1510928967.926,1510928968.6394567490,1,190879,0.497,0.623,0.497,
1510928967.946,1510928968.6634583473,1,190880,0.501,0.628,0.498,
1510928967.976,1510928968.6894598007,1,190881,0.512,0.626,0.498,
1510928968.006,1510928968.7134611607,1,190882,0.518,0.629,0.498,
1510928968.036,1510928968.7384624481,1,190883,0.521,0.635,0.499,
1510928968.046,1510928968.7634639740,1,190884,0.521,0.643,0.500,
1510928968.076,1510928968.7884654999,1,190885,0.515,0.652,0.500,
1510928968.096,1510928968.8144667149,1,190886,0.508,0.659,0.500,
1510928968.116,1510928968.8304679394,1,190887,0.505,0.667,0.500,
1510928968.156,1510928968.8644697666,1,190888,0.496,0.674,0.500,
1510928968.176,1510928968.8894710541,1,190889,0.497,0.676,0.500,
1510928968.196,1510928968.9154727459,1,190890,0.489,0.681,0.500,
1510928968.226,1510928968.9404740334,1,190891,0.501,0.752,0.500,
1510928968.246,1510928968.9624752998,1,190892,0.501,0.752,0.500,
1510928968.276,1510928968.9864766598,1,190893,0.501,0.752,0.500,
1510928968.296,1510928969.0144784451,1,190894,0.547,0.758,0.500,
1510928968.326,1510928969.0394797325,1,190895,0.569,0.774,0.500,
1510928968.346,1510928969.0634810925,1,190896,0.557,0.772,0.498,
1510928968.376,1510928969.0894827843,1,190897,0.536,0.775,0.498,
1510928968.396,1510928969.1144838333,1,190898,0.528,0.772,0.498,
1510928968.426,1510928969.1384854317,1,190899,0.518,0.775,0.499,
1510928968.446,1510928969.1634867191,1,190900,0.516,0.779,0.500,
1510928968.476,1510928969.1884882450,1,190901,0.507,0.783,0.500,
1510928968.496,1510928969.2144896984,1,190902,0.527,0.789,0.500,
1510928968.536,1510928969.2394912243,1,190903,0.527,0.814,0.500,
1510928968.546,1510928969.2644927502,1,190904,0.536,0.833,0.500,
1510928968.576,1510928969.2894940376,1,190905,0.550,0.844,0.500,
1510928968.596,1510928969.3154954910,1,190906,0.556,0.859,0.500,
1510928968.636,1510928969.3404970169,1,190907,0.562,0.870,0.500,
1510928968.646,1510928969.3664982319,1,190908,0.569,0.869,0.500,
1510928968.676,1510928969.3904998302,1,190909,0.575,0.869,0.500,
1510928968.696,1510928969.4145011902,1,190910,0.591,0.863,0.500,
1510928968.726,1510928969.4395027161,1,190911,0.596,0.866,0.500,
1510928968.746,1510928969.4635038376,1,190912,0.603,0.863,0.500,
1510928968.776,1510928969.4905054569,1,190913,0.599,0.870,0.500,
1510928968.796,1510928969.5145068169,1,190914,0.605,0.871,0.500,
1510928968.816,1510928969.5355081558,1,190915,0.619,0.875,0.500,
1510928968.836,1510928969.5385084152,1,190916,0.626,0.877,0.500,
1510928968.856,1510928969.5705101490,1,190917,0.637,0.883,0.500,
1510928968.876,1510928969.5955114365,1,190918,0.652,0.886,0.500,
1510928968.906,1510928969.6195130348,1,190919,0.675,0.868,0.500,
1510928968.926,1510928969.6445143223,1,190920,0.682,0.867,0.500,
1510928968.956,1510928969.6695158482,1,190921,0.698,0.880,0.500,
1510928968.976,1510928969.6945171356,1,190922,0.708,0.870,0.500,
1510928969.006,1510928969.7195186615,1,190923,0.719,0.870,0.500,
1510928969.026,1510928969.7445199490,1,190924,0.730,0.870,0.500,
1510928969.056,1510928969.7695214748,1,190925,0.751,0.889,0.500,
1510928969.076,1510928969.7955231667,1,190926,0.766,0.896,0.500,
1510928969.106,1510928969.8195242882,1,190927,0.789,0.879,0.500,
1510928969.126,1510928969.8445258141,1,190928,0.807,0.888,0.500,
1510928969.156,1510928969.8705270290,1,190929,0.821,0.879,0.500,
1510928969.176,1510928969.8925285339,1,190930,0.821,0.879,0.500,
1510928969.206,1510928969.9235303402,1,190931,0.832,0.880,0.500,
1510928969.226,1510928969.9445314407,1,190932,0.861,0.901,0.500,
1510928969.256,1510928969.9755332470,1,190933,0.877,0.908,0.500,
1510928969.276,1510928969.9955344200,1,190934,0.902,0.893,0.500,
1510928969.306,1510928970.0185356140,1,190935,0.917,0.888,0.500,
1510928969.336,1510928970.0445370674,1,190936,0.934,0.894,0.500,
1510928969.356,1510928970.0695388317,1,190937,0.956,0.902,0.500,
1510928969.376,1510928970.0945401192,1,190938,0.986,0.893,0.500,
1510928969.406,1510928970.1195416451,1,190939,0.996,0.902,0.500,
1510928969.436,1510928970.1435430050,1,190940,1.025,0.883,0.500,
1510928969.456,1510928970.1695442200,1,190941,1.046,0.889,0.500,
1510928969.486,1510928970.1935458183,1,190942,1.070,0.876,0.500,
1510928969.506,1510928970.2185471058,1,190943,1.082,0.887,0.500,
1510928969.526,1510928970.2445487976,1,190944,1.092,0.887,0.500,
1510928969.556,1510928970.2685499191,1,190945,1.117,0.897,0.500,
1510928969.576,1510928970.2945516109,1,190946,1.140,0.905,0.500,
1510928969.616,1510928970.3195528984,1,190947,1.157,0.893,0.500,
1510928969.626,1510928970.3445544243,1,190948,1.185,0.874,0.500,
1510928969.656,1510928970.3685557842,1,190949,1.210,0.890,0.500,
1510928969.686,1510928970.3945572376,1,190950,1.227,0.900,0.500,
1510928969.706,1510928970.4185588360,1,190951,1.256,0.883,0.500,
1510928969.726,1510928970.4445600510,1,190952,1.272,0.888,0.500,
1510928969.756,1510928970.4685616493,1,190953,1.285,0.886,0.500,
1510928969.776,1510928970.4945628643,1,190954,1.311,0.875,0.500,
1510928969.806,1510928970.5195643902,1,190955,1.330,0.889,0.500,
1510928969.826,1510928970.5435657501,1,190956,1.338,0.883,0.500,
1510928969.856,1510928970.5695672035,1,190957,1.360,0.873,0.500,
1510928969.876,1510928970.5935688019,1,190958,1.369,0.872,0.500,
1510928969.906,1510928970.6195700169,1,190959,1.377,0.878,0.500,
1510928969.926,1510928970.6445715427,1,190960,1.394,0.869,0.498,
1510928969.956,1510928970.6695730686,1,190961,1.417,0.854,0.497,
1510928969.976,1510928970.6945743561,1,190962,1.432,0.853,0.496,
1510928970.006,1510928970.7195758820,1,190963,1.451,0.859,0.498,
1510928970.026,1510928970.7445771694,1,190964,1.477,0.855,0.499,
1510928970.056,1510928970.7685787678,1,190965,1.477,0.855,0.499,
1510928970.076,1510928970.7925798893,1,190966,1.471,0.859,0.495,
1510928970.106,1510928970.8185815811,1,190967,1.480,0.894,0.488,
1510928970.126,1510928970.8435828686,1,190968,1.491,0.939,0.484,
1510928970.156,1510928970.8685843945,1,190969,1.516,0.976,0.495,
1510928970.186,1510928970.8945858479,1,190970,1.522,1.012,0.499,
1510928970.206,1510928970.9195873737,1,190971,1.535,1.041,0.500,
1510928970.236,1510928970.9445886612,1,190972,1.547,1.063,0.500,
1510928970.256,1510928970.9695901871,1,190973,1.558,1.083,0.500,
1510928970.276,1510928970.9935915470,1,190974,1.569,1.100,0.500,
1510928970.306,1510928971.0195932388,1,190975,1.575,1.130,0.500,
1510928970.326,1510928971.0435943604,1,190976,1.590,1.145,0.500,
1510928970.356,1510928971.0695958138,1,190977,1.601,1.159,0.500,
1510928970.376,1510928971.0935971737,1,190978,1.601,1.176,0.500,
1510928970.406,1510928971.1205987930,1,190979,1.607,1.192,0.500,
1510928970.426,1510928971.1436002254,1,190980,1.618,1.200,0.500,
1510928970.456,1510928971.1686015129,1,190981,1.617,1.218,0.500,
1510928970.476,1510928971.1936030388,1,190982,1.628,1.222,0.498,
1510928970.506,1510928971.2186043262,1,190983,1.627,1.228,0.495,
1510928970.526,1510928971.2436058521,1,190984,1.631,1.231,0.494,
1510928970.556,1510928971.2686071396,1,190985,1.634,1.234,0.495,
1510928970.576,1510928971.2936086655,1,190986,1.633,1.244,0.499,
1510928970.606,1510928971.3196101189,1,190987,1.629,1.255,0.500,
1510928970.626,1510928971.3436114788,1,190988,1.629,1.267,0.500,
1510928970.656,1510928971.3696131706,1,190989,1.626,1.281,0.500,
1510928970.679,1510928971.3936142921,1,190990,1.625,1.294,0.500,
1510928970.699,1510928971.4186158180,1,190991,1.638,1.294,0.500,
1510928970.729,1510928971.4436171055,1,190992,1.645,1.298,0.500,
1510928970.749,1510928971.4686186314,1,190993,1.648,1.316,0.500,
1510928970.779,1510928971.4936201572,1,190994,1.640,1.319,0.500,
1510928970.799,1510928971.5196216106,1,190995,1.657,1.338,0.500,
1510928970.829,1510928971.5426230431,1,190996,1.646,1.336,0.500,
1510928970.849,1510928971.5696244240,1,190997,1.643,1.338,0.500,
1510928970.879,1510928971.5946259499,1,190998,1.645,1.349,0.500,
1510928970.899,1510928971.6196272373,1,190999,1.665,1.371,0.500,
1510928970.929,1510928971.6436288357,1,191000,1.663,1.375,0.500,
1510928970.949,1510928971.6676299572,1,191001,1.672,1.368,0.500,
1510928970.989,1510928971.6936316490,1,191002,1.660,1.368,0.500,
1510928970.999,1510928971.7196331024,1,191003,1.678,1.395,0.500,
1510928971.029,1510928971.7436342239,1,191004,1.683,1.411,0.500,
1510928971.049,1510928971.7696359158,1,191005,1.683,1.420,0.500,
1510928971.079,1510928971.7946374416,1,191006,1.675,1.420,0.500,
1510928971.099,1510928971.8186388016,1,191007,1.662,1.421,0.500,
1510928971.129,1510928971.8436400890,1,191008,1.664,1.438,0.500,
1510928971.149,1510928971.8686416149,1,191009,1.652,1.436,0.500,
1510928971.179,1510928971.8936431408,1,191010,1.640,1.431,0.500,
1510928971.199,1510928971.9196445942,1,191011,1.646,1.447,0.500,
1510928971.239,1510928971.9436459541,1,191012,1.626,1.439,0.500,
1510928971.250,1510928971.9696474075,1,191013,1.609,1.434,0.500,
1510928971.279,1510928971.9926488400,1,191014,1.618,1.448,0.500,
1510928971.309,1510928972.0196502209,1,191015,1.608,1.451,0.500,
1510928971.319,1510928972.0386512280,1,191016,1.595,1.450,0.500,
1510928971.329,1510928972.0416514874,1,191017,1.589,1.454,0.500,
1510928971.359,1510928972.0746533871,1,191018,1.585,1.461,0.500,
1510928971.379,1510928972.0996546745,1,191019,1.578,1.462,0.500,
1510928971.409,1510928972.1236560345,1,191020,1.571,1.464,0.500,
1510928971.429,1510928972.1486575603,1,191021,1.559,1.467,0.500,
1510928971.459,1510928972.1736590862,1,191022,1.552,1.464,0.500,
1510928971.479,1510928972.1996605396,1,191023,1.545,1.465,0.500,
1510928971.509,1510928972.2226619720,1,191024,1.542,1.468,0.500,
1510928971.529,1510928972.2486634254,1,191025,1.529,1.464,0.497,
1510928971.559,1510928972.2736647129,1,191026,1.522,1.467,0.500,
1510928971.579,1510928972.2996664047,1,191027,1.506,1.474,0.500,
1510928971.609,1510928972.3236675262,1,191028,1.485,1.464,0.497,
1510928971.639,1510928972.3486690521,1,191029,1.486,1.480,0.486,
1510928971.660,1510928972.3736703396,1,191030,1.481,1.483,0.481,
1510928971.689,1510928972.3996720314,1,191031,1.470,1.488,0.484,
1510928971.709,1510928972.4236733913,1,191032,1.467,1.484,0.480,
1510928971.739,1510928972.4556751251,1,191033,1.459,1.472,0.474,
1510928971.759,1510928972.4716758728,1,191034,1.459,1.472,0.474,
1510928971.789,1510928972.5056779385,1,191035,1.442,1.470,0.477,
1510928971.809,1510928972.5236790180,1,191036,1.420,1.477,0.484,
1510928971.829,1510928972.5486803055,1,191037,1.407,1.482,0.487,
1510928971.859,1510928972.5736818314,1,191038,1.391,1.468,0.494,
1510928971.890,1510928972.5976831913,1,191039,1.379,1.469,0.495,
1510928971.910,1510928972.6236846447,1,191040,1.356,1.466,0.499,
1510928971.940,1510928972.6486861706,1,191041,1.342,1.459,0.500,
1510928971.970,1510928972.6736874580,1,191042,1.320,1.450,0.500,
1510928971.980,1510928972.6986892223,1,191043,1.303,1.444,0.500,
1510928972.011,1510928972.7236902714,1,191044,1.284,1.447,0.500,
1510928972.030,1510928972.7486920357,1,191045,1.267,1.443,0.500,
1510928972.060,1510928972.7736933231,1,191046,1.247,1.447,0.500,
1510928972.080,1510928972.7996947765,1,191047,1.224,1.440,0.500,
1510928972.110,1510928972.8236963749,1,191048,1.209,1.439,0.500,
1510928972.130,1510928972.8496975899,1,191049,1.183,1.447,0.500,
1510928972.160,1510928972.8736991882,1,191050,1.167,1.442,0.500,
1510928972.180,1510928972.8987002373,1,191051,1.149,1.439,0.500,
1510928972.210,1510928972.9237020016,1,191052,1.134,1.434,0.500,
1510928972.240,1510928972.9487032890,1,191053,1.124,1.438,0.500,
1510928972.260,1510928972.9727046490,1,191054,1.105,1.443,0.500,
1510928972.280,1510928972.9997062683,1,191055,1.083,1.438,0.500,
1510928972.310,1510928973.0227074623,1,191056,1.059,1.446,0.500,
1510928972.330,1510928973.0497090816,1,191057,1.041,1.441,0.500,
1510928972.360,1510928973.0737104416,1,191058,1.025,1.439,0.500,
1510928972.380,1510928973.0977120399,1,191059,1.019,1.439,0.500,
1510928972.410,1510928973.1227133274,1,191060,1.001,1.431,0.500,
1510928972.430,1510928973.1477146149,1,191061,0.979,1.426,0.500,
1510928972.460,1510928973.1737163067,1,191062,0.959,1.430,0.500,
1510928972.480,1510928973.1997177601,1,191063,0.933,1.441,0.500,
1510928972.510,1510928973.2237191200,1,191064,0.914,1.447,0.500,
1510928972.530,1510928973.2497205734,1,191065,0.898,1.450,0.500,
1510928972.560,1510928973.2747218609,1,191066,0.885,1.452,0.500,
1510928972.580,1510928973.2997236252,1,191067,0.866,1.451,0.500,
1510928972.610,1510928973.3227248192,1,191068,0.847,1.454,0.500,
1510928972.630,1510928973.3487262726,1,191069,0.831,1.456,0.500,
1510928972.660,1510928973.3737275600,1,191070,0.806,1.445,0.500,
1510928972.680,1510928973.3997290134,1,191071,0.786,1.438,0.500,
1510928972.720,1510928973.4237306118,1,191072,0.770,1.436,0.500,
1510928972.730,1510928973.4497318268,1,191073,0.742,1.453,0.500,
1510928972.760,1510928973.4727332592,1,191074,0.718,1.463,0.500,
1510928972.780,1510928973.4987347126,1,191075,0.699,1.453,0.500,
1510928972.810,1510928973.5237362385,1,191076,0.678,1.451,0.500,
1510928972.830,1510928973.5477375984,1,191077,0.662,1.455,0.500,
1510928972.860,1510928973.5727391243,1,191078,0.648,1.461,0.500,
1510928972.880,1510928973.5987405777,1,191079,0.627,1.456,0.500,
1510928972.912,1510928973.6227419376,1,191080,0.607,1.456,0.500,
1510928972.932,1510928973.6467430592,1,191081,0.586,1.453,0.500,
1510928972.962,1510928973.6737446785,1,191082,0.569,1.456,0.500,
1510928972.982,1510928973.6997463703,1,191083,0.554,1.458,0.500,
1510928973.012,1510928973.7237474918,1,191084,0.531,1.449,0.500,
1510928973.032,1510928973.7477490902,1,191085,0.513,1.453,0.500,
1510928973.062,1510928973.7727503777,1,191086,0.498,1.451,0.500,
1510928973.083,1510928973.7987518311,1,191087,0.474,1.452,0.500,
1510928973.112,1510928973.8237535954,1,191088,0.454,1.446,0.500,
1510928973.132,1510928973.8487546444,1,191089,0.440,1.448,0.500,
1510928973.172,1510928973.8747563362,1,191090,0.386,1.469,0.500,
1510928973.182,1510928973.8997576237,1,191091,0.372,1.466,0.500,
1510928973.202,1510928973.9217591286,1,191092,0.370,1.475,0.500,
1510928973.232,1510928973.9467604160,1,191093,0.365,1.483,0.500,
1510928973.252,1510928973.9717619419,1,191094,0.365,1.490,0.500,
1510928973.282,1510928973.9977633953,1,191095,0.362,1.510,0.500,
1510928973.302,1510928974.0217647552,1,191096,0.361,1.519,0.500,
1510928973.333,1510928974.0487663746,1,191097,0.348,1.485,0.500,
1510928973.363,1510928974.0747678280,1,191098,0.335,1.454,0.500,
1510928973.383,1510928974.0987691879,1,191099,0.285,1.465,0.500,
1510928973.413,1510928974.1237704754,1,191100,0.246,1.472,0.500,
1510928973.433,1510928974.1477718353,1,191101,0.227,1.472,0.500,
1510928973.453,1510928974.1727733612,1,191102,0.207,1.475,0.500,
1510928973.483,1510928974.1987748146,1,191103,0.192,1.478,0.500,
1510928973.503,1510928974.2217762470,1,191104,0.242,1.491,0.500,
1510928973.533,1510928974.2487776279,1,191105,0.225,1.484,0.500,
1510928973.553,1510928974.2717790604,1,191106,0.193,1.476,0.500,
1510928973.583,1510928974.2977805138,1,191107,0.175,1.463,0.500,
1510928973.603,1510928974.3227820396,1,191108,0.178,1.436,0.497,
1510928973.633,1510928974.3477833271,1,191109,0.183,1.419,0.499,
1510928973.653,1510928974.3717846870,1,191110,0.163,1.397,0.500,
1510928973.693,1510928974.3987863064,1,191111,0.158,1.378,0.500,
1510928973.713,1510928974.4247877598,1,191112,0.141,1.362,0.500,
1510928973.733,1510928974.4497890472,1,191113,0.131,1.337,0.500,
1510928973.753,1510928974.4727904797,1,191114,0.130,1.338,0.499,
1510928973.783,1510928974.4997918606,1,191115,0.131,1.309,0.500,
1510928973.803,1510928974.5237934589,1,191116,0.128,1.286,0.500,
1510928973.823,1510928974.5427944660,1,191117,0.140,1.263,0.500,
1510928973.843,1510928974.5547950268,1,191118,0.141,1.242,0.500,
1510928973.863,1510928974.5777964592,1,191119,0.148,1.218,0.500,
1510928973.893,1510928974.6027979851,1,191120,0.153,1.208,0.500,
1510928973.913,1510928974.6277992725,1,191121,0.167,1.188,0.500,
1510928973.933,1510928974.6528007984,1,191122,0.157,1.178,0.500,
1510928973.963,1510928974.6788022518,1,191123,0.162,1.167,0.500,
1510928973.983,1510928974.7038037777,1,191124,0.173,1.151,0.500,
1510928974.023,1510928974.7278051376,1,191125,0.156,1.128,0.500,
1510928974.033,1510928974.7528064251,1,191126,0.159,1.121,0.500,
1510928974.063,1510928974.7778079510,1,191127,0.004,1.320,0.427,
1510928974.083,1510928974.8018093109,1,191128,-0.024,1.272,0.352,
1510928974.113,1510928974.8278107643,1,191129,-0.011,1.250,0.318,
1510928974.133,1510928974.8528122902,1,191130,-0.003,1.223,0.291,
1510928974.163,1510928974.8788137436,1,191131,0.008,1.198,0.271,
1510928974.183,1510928974.9028151035,1,191132,0.006,1.152,0.243,
1510928974.213,1510928974.9298167229,1,191133,0.007,1.118,0.235,
1510928974.244,1510928974.9528179169,1,191134,0.024,1.104,0.228,
1510928974.264,1510928974.9798195362,1,191135,0.036,1.083,0.226,
1510928974.295,1510928975.0078210831,1,191136,0.044,1.061,0.228,
1510928974.324,1510928975.0268223286,1,191137,0.063,1.045,0.226,
1510928974.354,1510928975.0588238239,1,191138,0.076,1.026,0.224,
1510928974.364,1510928975.0778250694,1,191139,0.083,1.007,0.228,
1510928974.384,1510928975.1018264294,1,191140,0.093,0.993,0.228,
1510928974.424,1510928975.1278278828,1,191141,0.096,0.970,0.233,
1510928974.444,1510928975.1518292427,1,191142,0.084,0.972,0.225,
1510928974.474,1510928975.1778306961,1,191143,0.095,0.946,0.231,
1510928974.484,1510928975.2038323879,1,191144,0.103,0.923,0.234,
1510928974.514,1510928975.2268335819,1,191145,0.111,0.896,0.241,
1510928974.534,1510928975.2528350353,1,191146,0.118,0.877,0.245,
1510928974.574,1510928975.2768366337,1,191147,0.126,0.949,0.212,
