Time,Time_ubisense,txeui,seq,X,Y,Z
1510937307.685,1510937308.5343191624,1,210299,0.423,-0.736,0.493,
1510937307.706,1510937308.5593204498,1,210300,0.436,-0.727,0.495,
1510937307.738,1510937308.5779206753,1,210301,0.441,-0.718,0.498,
1510937307.769,1510937308.6091208458,1,210302,0.447,-0.707,0.500,
1510937307.785,1510937308.6247208118,1,210303,0.559,-0.791,0.500,
1510937307.806,1510937308.6593220234,1,210304,0.628,-0.828,0.500,
1510937307.840,1510937308.6799221039,1,210305,0.694,-0.852,0.500,
1510937307.856,1510937308.6955223083,1,210306,0.748,-0.860,0.500,
1510937307.888,1510937308.7267222404,1,210307,0.787,-0.858,0.500,
1510937307.906,1510937308.7563230991,1,210308,0.787,-0.858,0.500,
1510937307.934,1510937308.7743241787,1,210309,0.826,-0.849,0.500,
1510937307.965,1510937308.8055241108,1,210310,0.840,-0.805,0.500,
1510937307.984,1510937308.8211243153,1,210311,0.876,-0.795,0.500,
1510937307.993,1510937308.8211243153,1,210312,0.901,-0.791,0.500,
1510937308.014,1510937308.8647258282,1,210313,0.926,-0.781,0.500,
1510937308.044,1510937308.8907272816,1,210314,0.908,-0.730,0.495,
1510937308.064,1510937308.9147286415,1,210315,0.913,-0.700,0.500,
1510937308.094,1510937308.9407300949,1,210316,0.902,-0.659,0.500,
1510937308.124,1510937308.9627315998,1,210317,0.896,-0.627,0.500,
1510937308.154,1510937308.9783315659,1,210318,0.895,-0.595,0.500,
1510937308.185,1510937309.0095314980,1,210319,0.898,-0.579,0.500,
1510937308.185,1510937309.0251314640,1,210320,0.909,-0.566,0.500,
1510937308.223,1510937309.0627326965,1,210321,0.942,-0.535,0.500,
1510937308.238,1510937309.0783326626,1,210322,0.940,-0.516,0.500,
1510937308.284,1510937309.1095328331,1,210323,0.942,-0.504,0.500,
1510937308.285,1510937309.1251330376,1,210324,1.001,-0.554,0.500,
1510937308.323,1510937309.1627342701,1,210325,0.994,-0.528,0.496,
1510937308.338,1510937309.1783342361,1,210326,0.977,-0.505,0.493,
1510937308.369,1510937309.2095344067,1,210327,0.975,-0.492,0.494,
1510937308.385,1510937309.2251343727,1,210328,0.967,-0.479,0.494,
1510937308.410,1510937309.2633347511,1,210329,1.010,-0.521,0.500,
1510937308.434,1510937309.2743356228,1,210330,0.990,-0.510,0.490,
1510937308.466,1510937309.3055355549,1,210331,0.970,-0.493,0.485,
1510937308.507,1510937309.3367354870,1,210332,0.954,-0.477,0.484,
1510937308.535,1510937309.3623361588,1,210333,0.975,-0.522,0.481,
1510937308.538,1510937309.3779361248,1,210334,0.967,-0.503,0.486,
1510937308.569,1510937309.4091362953,1,210335,0.970,-0.509,0.489,
1510937308.600,1510937309.4247362614,1,210336,0.952,-0.538,0.495,
1510937308.610,1510937309.4639368057,1,210337,0.948,-0.561,0.500,
1510937308.640,1510937309.4889380932,1,210338,0.980,-0.536,0.500,
1510937308.660,1510937309.5139396191,1,210339,0.972,-0.545,0.500,
1510937308.690,1510937309.5389411449,1,210340,0.987,-0.525,0.500,
1510937308.722,1510937309.5619423389,1,210341,0.987,-0.525,0.500,
1510937308.737,1510937309.5775423050,1,210342,0.963,-0.527,0.500,
1510937308.769,1510937309.6087422371,1,210343,0.938,-0.534,0.500,
1510937308.784,1510937309.6243424416,1,210344,0.932,-0.516,0.500,
1510937308.815,1510937309.6555426121,1,210345,0.933,-0.498,0.500,
1510937308.847,1510937309.6867425442,1,210346,0.921,-0.489,0.500,
1510937308.862,1510937309.7023427486,1,210347,0.911,-0.484,0.500,
1510937308.893,1510937309.7335426807,1,210348,0.905,-0.479,0.500,
1510937308.913,1510937309.7631435394,1,210349,0.919,-0.453,0.500,
1510937308.952,1510937309.7761442661,1,210350,0.920,-0.439,0.500,
1510937308.968,1510937309.8073444366,1,210351,0.920,-0.431,0.500,
1510937308.998,1510937309.8385443687,1,210352,0.935,-0.417,0.500,
1510937309.014,1510937309.8541443348,1,210353,0.939,-0.418,0.500,
1510937309.046,1510937309.8853442669,1,210354,0.940,-0.420,0.500,
1510937309.065,1510937309.9139451981,1,210355,0.955,-0.398,0.500,
1510937309.085,1510937309.9389467239,1,210356,0.959,-0.399,0.500,
1510937309.116,1510937309.9639480114,1,210357,0.967,-0.403,0.500,
1510937309.135,1510937309.9889495373,1,210358,0.983,-0.397,0.500,
1510937309.173,1510937310.0129506588,1,210359,0.996,-0.394,0.500,
1510937309.188,1510937310.0285506248,1,210360,1.014,-0.393,0.500,
1510937309.220,1510937310.0597510338,1,210361,1.027,-0.395,0.500,
1510937309.245,1510937310.0753509998,1,210362,1.040,-0.403,0.500,
1510937309.265,1510937310.1129522324,1,210363,1.054,-0.399,0.500,
1510937309.296,1510937310.1389536858,1,210364,1.076,-0.388,0.500,
1510937309.322,1510937310.1619551182,1,210365,1.086,-0.388,0.500,
1510937309.337,1510937310.1775550842,1,210366,1.105,-0.377,0.500,
1510937309.369,1510937310.2087550163,1,210367,1.129,-0.366,0.500,
1510937309.386,1510937310.2263550758,1,210368,1.143,-0.367,0.500,
1510937309.417,1510937310.2575552464,1,210369,1.166,-0.356,0.500,
1510937309.449,1510937310.2887554169,1,210370,1.183,-0.359,0.500,
1510937309.468,1510937310.3133559227,1,210371,1.206,-0.362,0.500,
1510937309.498,1510937310.3393576145,1,210372,1.220,-0.364,0.500,
1510937309.535,1510937310.3623588085,1,210373,1.240,-0.365,0.500,
1510937309.554,1510937310.3779587746,1,210374,1.258,-0.357,0.500,
1510937309.569,1510937310.4091587067,1,210375,1.272,-0.354,0.500,
1510937309.585,1510937310.4247586727,1,210376,1.284,-0.351,0.500,
1510937309.616,1510937310.4559588432,1,210377,1.303,-0.342,0.500,
1510937309.647,1510937310.4871590137,1,210378,1.323,-0.346,0.500,
1510937309.667,1510937310.5137596130,1,210379,1.352,-0.363,0.500,
1510937309.687,1510937310.5387611389,1,210380,1.377,-0.377,0.500,
1510937309.724,1510937310.5627622604,1,210381,1.395,-0.362,0.500,
1510937309.738,1510937310.5783622265,1,210382,1.411,-0.365,0.500,
1510937309.769,1510937310.6095626354,1,210383,1.420,-0.367,0.500,
1510937309.785,1510937310.6251626015,1,210384,1.432,-0.362,0.500,
1510937309.816,1510937310.6563625336,1,210385,1.464,-0.338,0.500,
1510937309.847,1510937310.6875627041,1,210386,1.479,-0.344,0.500,
1510937309.879,1510937310.7031626701,1,210387,1.482,-0.336,0.499,
1510937309.894,1510937310.7343628407,1,210388,1.515,-0.348,0.500,
1510937309.914,1510937310.7629635334,1,210389,1.517,-0.329,0.497,
1510937309.950,1510937310.7749640942,1,210390,1.543,-0.339,0.499,
1510937309.966,1510937310.8061642647,1,210391,1.470,-0.409,0.467,
1510937309.997,1510937310.8373644352,1,210392,1.470,-0.413,0.468,
1510937310.017,1510937310.8629646301,1,210393,1.463,-0.411,0.465,
1510937310.037,1510937310.8889663219,1,210394,1.485,-0.370,0.453,
1510937310.067,1510937310.9129676819,1,210395,1.508,-0.333,0.449,
1510937310.087,1510937310.9399690628,1,210396,1.525,-0.292,0.452,
1510937310.134,1510937310.9619705677,1,210397,1.544,-0.255,0.459,
1510937310.139,1510937310.9775705338,1,210398,1.567,-0.226,0.469,
1510937310.168,1510937311.0087707043,1,210399,1.617,-0.233,0.465,
1510937310.200,1510937311.0243706703,1,210400,1.633,-0.201,0.474,
1510937310.223,1510937311.0625710487,1,210401,1.671,-0.206,0.478,
1510937310.254,1510937311.0781710148,1,210402,1.684,-0.182,0.486,
1510937310.269,1510937311.1093711853,1,210403,1.705,-0.180,0.490,
1510937310.300,1510937311.1249711514,1,210404,1.721,-0.172,0.497,
1510937310.322,1510937311.1621716022,1,210405,1.721,-0.162,0.500,
1510937310.353,1510937311.1777715683,1,210406,1.722,-0.155,0.500,
1510937310.384,1510937311.2089717388,1,210407,1.722,-0.143,0.500,
1510937310.400,1510937311.2245717049,1,210408,1.724,-0.140,0.500,
1510937310.431,1510937311.2557716370,1,210409,1.742,-0.138,0.500,
1510937310.447,1510937311.2869720459,1,210410,1.754,-0.121,0.500,
1510937310.462,1510937311.3025720119,1,210411,1.757,-0.093,0.500,
1510937310.494,1510937311.3337719440,1,210412,1.755,-0.070,0.500,
1510937310.504,1510937311.3337719440,1,210413,1.749,-0.059,0.500,
1510937310.540,1510937311.3683731556,1,210414,1.751,-0.049,0.500,
1510937310.554,1510937311.3929734230,1,210415,1.742,-0.033,0.500,
1510937310.585,1510937311.4085736275,1,210416,1.722,-0.028,0.500,
1510937310.601,1510937311.4397735596,1,210417,1.710,-0.023,0.500,
1510937310.620,1510937311.4693744183,1,210418,1.715,-0.013,0.500,
1510937310.639,1510937311.4923758507,1,210419,1.715,-0.014,0.500,
1510937310.671,1510937311.5193772316,1,210420,1.695,-0.002,0.500,
1510937310.689,1510937311.5443787575,1,210421,1.676,0.013,0.500,
1510937310.719,1510937311.5663800240,1,210422,1.658,0.026,0.500,
1510937310.739,1510937311.5943815708,1,210423,1.646,0.037,0.500,
1510937310.775,1510937311.6153826714,1,210424,1.643,0.054,0.500,
1510937310.791,1510937311.6309826374,1,210425,1.632,0.064,0.500,
1510937310.822,1510937311.6621830463,1,210426,1.623,0.082,0.500,
1510937310.848,1510937311.6943831444,1,210427,1.611,0.093,0.500,
1510937310.867,1510937311.7183842659,1,210428,1.601,0.105,0.500,
1510937310.887,1510937311.7413856983,1,210429,1.601,0.105,0.500,
1510937310.918,1510937311.7683870792,1,210430,1.594,0.120,0.500,
1510937310.938,1510937311.7923886776,1,210431,1.594,0.140,0.500,
1510937310.983,1510937311.8183901310,1,210432,1.589,0.154,0.500,
1510937311.015,1510937311.8379902840,1,210433,1.587,0.173,0.500,
1510937311.016,1510937311.8535902500,1,210434,1.579,0.188,0.500,
1510937311.046,1510937311.8847904205,1,210435,1.571,0.202,0.500,
1510937311.064,1510937311.9173915386,1,210436,1.577,0.192,0.500,
1510937311.094,1510937311.9443931580,1,210437,1.580,0.194,0.500,
1510937311.122,1510937311.9623939991,1,210438,1.579,0.210,0.500,
1510937311.186,1510937312.0091941357,1,210439,1.543,0.246,0.500,
1510937311.202,1510937312.0413942337,1,210440,1.537,0.252,0.500,
1510937311.233,1510937312.0569944382,1,210441,1.532,0.266,0.500,
1510937311.249,1510937312.0881943703,1,210442,1.531,0.277,0.500,
1510937311.268,1510937312.1187951565,1,210443,1.536,0.283,0.500,
1510937311.298,1510937312.1437966824,1,210444,1.535,0.282,0.500,
1510937311.319,1510937312.1677980423,1,210445,1.521,0.297,0.500,
1510937311.339,1510937312.1787986755,1,210446,1.507,0.308,0.500,
1510937311.385,1510937312.2099988461,1,210447,1.506,0.302,0.498,
1510937311.395,1510937312.2431986332,1,210448,1.505,0.298,0.500,
1510937311.415,1510937312.2672002316,1,210449,1.525,0.282,0.500,
1510937311.445,1510937312.2942016125,1,210450,1.534,0.274,0.500,
1510937311.465,1510937312.3182032108,1,210451,1.528,0.267,0.500,
1510937311.495,1510937312.3432044983,1,210452,1.534,0.266,0.500,
1510937311.515,1510937312.3672058582,1,210453,1.535,0.268,0.500,
1510937311.546,1510937312.3932075500,1,210454,1.522,0.272,0.500,
1510937311.565,1510937312.4182088375,1,210455,1.518,0.274,0.500,
1510937311.595,1510937312.4432103634,1,210456,1.502,0.259,0.500,
1510937311.616,1510937312.4682116508,1,210457,1.495,0.259,0.500,
1510937311.645,1510937312.4922132492,1,210458,1.495,0.259,0.500,
1510937311.675,1510937312.5232148170,1,210459,1.487,0.262,0.500,
1510937311.695,1510937312.5432159901,1,210460,1.479,0.258,0.500,
1510937311.722,1510937312.5622172356,1,210461,1.465,0.263,0.500,
1510937311.753,1510937312.5934171677,1,210462,1.451,0.255,0.500,
1510937311.769,1510937312.6090171337,1,210463,1.436,0.248,0.500,
1510937311.800,1510937312.6402170658,1,210464,1.425,0.255,0.500,
1510937311.823,1510937312.6628174782,1,210465,1.403,0.266,0.500,
1510937311.838,1510937312.6784174442,1,210466,1.395,0.264,0.500,
1510937311.885,1510937312.7096176147,1,210467,1.393,0.262,0.499,
1510937311.901,1510937312.7408180237,1,210468,1.380,0.257,0.500,
1510937311.934,1510937312.7684185505,1,210469,1.359,0.249,0.500,
1510937311.951,1510937312.7900187969,1,210470,1.337,0.241,0.500,
1510937311.966,1510937312.8056190014,1,210471,1.324,0.241,0.500,
1510937312.007,1510937312.8368189335,1,210472,1.305,0.258,0.500,
1510937312.022,1510937312.8624196053,1,210473,1.309,0.229,0.464,
1510937312.042,1510937312.8950204849,1,210474,1.290,0.238,0.465,
1510937312.072,1510937312.9180219173,1,210475,1.275,0.237,0.468,
1510937312.093,1510937312.9430234432,1,210476,1.254,0.234,0.474,
1510937312.124,1510937312.9640245438,1,210477,1.226,0.250,0.482,
1510937312.140,1510937312.9796245098,1,210478,1.190,0.266,0.488,
1510937312.172,1510937313.0108246803,1,210479,1.167,0.255,0.497,
1510937312.196,1510937313.0430247784,1,210480,1.133,0.239,0.500,
1510937312.239,1510937313.0670258999,1,210481,1.107,0.252,0.500,
1510937312.245,1510937313.0856263638,1,210482,1.088,0.242,0.500,
1510937312.277,1510937313.1168262959,1,210483,1.054,0.266,0.500,
1510937312.292,1510937313.1324262619,1,210484,1.034,0.275,0.500,
1510937312.338,1510937313.1680276394,1,210485,1.014,0.285,0.500,
1510937312.344,1510937313.1846275330,1,210486,0.988,0.268,0.500,
1510937312.376,1510937313.2158274651,1,210487,0.973,0.278,0.500,
1510937312.391,1510937313.2314276695,1,210488,0.966,0.269,0.500,
1510937312.413,1510937313.2660286427,1,210489,0.969,0.272,0.499,
1510937312.464,1510937313.2906293869,1,210490,0.937,0.287,0.500,
1510937312.467,1510937313.3062293530,1,210491,0.929,0.286,0.500,
1510937312.499,1510937313.3374295235,1,210492,0.918,0.289,0.500,
1510937312.517,1510937313.3680303097,1,210493,0.902,0.289,0.500,
1510937312.550,1510937313.3896307945,1,210494,0.868,0.267,0.500,
1510937312.565,1510937313.4052307606,1,210495,0.846,0.267,0.500,
1510937312.598,1510937313.4364306927,1,210496,0.822,0.255,0.500,
1510937312.627,1510937313.4676306248,1,210497,0.812,0.260,0.500,
1510937312.643,1510937313.4832308292,1,210498,0.797,0.266,0.500,
1510937312.673,1510937313.5178320408,1,210499,0.786,0.260,0.500,
1510937312.694,1510937313.5428335667,1,210500,0.768,0.263,0.500,
1510937312.725,1510937313.5678346157,1,210501,0.765,0.275,0.500,
1510937312.745,1510937313.5928363800,1,210502,0.765,0.288,0.500,
1510937312.773,1510937313.6128375530,1,210503,0.746,0.286,0.500,
1510937312.788,1510937313.6284375191,1,210504,0.731,0.301,0.500,
1510937312.820,1510937313.6596374512,1,210505,0.721,0.315,0.500,
1510937312.851,1510937313.6908376217,1,210506,0.705,0.329,0.500,
1510937312.871,1510937313.7164380550,1,210507,0.703,0.358,0.500,
1510937312.890,1510937313.7434394360,1,210508,0.694,0.381,0.500,
1510937312.921,1510937313.7664411068,1,210509,0.694,0.381,0.500,
1510937312.940,1510937313.7934424877,1,210510,0.688,0.420,0.500,
1510937312.972,1510937313.8124434948,1,210511,0.676,0.451,0.500,
1510937312.988,1510937313.8280434608,1,210512,0.658,0.471,0.500,
1510937313.003,1510937313.8436434269,1,210513,0.629,0.470,0.500,
1510937313.019,1510937313.8592436314,1,210514,0.599,0.475,0.500,
1510937313.046,1510937313.8994443417,1,210515,0.587,0.498,0.500,
1510937313.075,1510937313.9224455357,1,210516,0.572,0.520,0.500,
1510937313.105,1510937313.9484472275,1,210517,0.556,0.536,0.500,
1510937313.125,1510937313.9734485149,1,210518,0.531,0.539,0.500,
1510937313.145,1510937313.9984500408,1,210519,0.505,0.544,0.500,
1510937313.189,1510937314.0234513283,1,210520,0.485,0.560,0.500,
1510937313.205,1510937314.0450518131,1,210521,0.468,0.577,0.500,
1510937313.221,1510937314.0606517792,1,210522,0.458,0.593,0.500,
1510937313.252,1510937314.0918519497,1,210523,0.451,0.605,0.500,
1510937313.292,1510937314.1074519157,1,210524,0.457,0.611,0.499,
1510937313.298,1510937314.1386518478,1,210525,0.461,0.616,0.499,
1510937313.322,1510937314.1622524261,1,210526,0.366,0.513,0.500,
1510937313.367,1510937314.1934523582,1,210527,0.399,0.542,0.473,
1510937313.369,1510937314.2090523243,1,210528,0.431,0.566,0.459,
1510937313.401,1510937314.2412526608,1,210529,0.438,0.565,0.458,
1510937313.417,1510937314.2568526268,1,210530,0.444,0.564,0.457,
1510937313.464,1510937314.2880527973,1,210531,0.454,0.567,0.456,
1510937313.479,1510937314.3192527294,1,210532,0.459,0.571,0.455,
1510937313.504,1510937314.3348526955,1,210533,0.465,0.583,0.456,
1510937313.522,1510937314.3624534607,1,210534,0.465,0.583,0.456,
1510937313.554,1510937314.3936536312,1,210535,0.465,0.583,0.456,
1510937313.569,1510937314.4092535973,1,210536,0.465,0.583,0.456,
1510937313.610,1510937314.4404535294,1,210537,0.461,0.583,0.456,
1510937313.631,1510937314.4710545540,1,210538,0.451,0.616,0.458,
1510937313.650,1510937314.4970560074,1,210539,0.430,0.653,0.467,
1510937313.671,1510937314.5220575333,1,210540,0.430,0.672,0.472,
1510937313.700,1510937314.5480589867,1,210541,0.490,0.748,0.486,
1510937313.722,1510937314.5620596409,1,210542,0.490,0.748,0.486,
1510937313.753,1510937314.5932598114,1,210543,0.488,0.818,0.500,
1510937313.769,1510937314.6088597775,1,210544,0.479,0.822,0.500,
1510937313.800,1510937314.6400599480,1,210545,0.483,0.828,0.500,
1510937313.839,1510937314.6626603603,1,210546,0.494,0.869,0.500,
1510937313.854,1510937314.6938602924,1,210547,0.497,0.875,0.500,
1510937313.869,1510937314.7094602585,1,210548,0.496,0.888,0.500,
1510937313.901,1510937314.7406604290,1,210549,0.501,0.889,0.500,
1510937313.934,1510937314.7712612152,1,210550,0.506,0.890,0.500,
1510937313.950,1510937314.7898614407,1,210551,0.504,0.927,0.500,
1510937313.982,1510937314.8210616112,1,210552,0.510,0.935,0.500,
1510937313.996,1510937314.8366615772,1,210553,0.522,0.939,0.500,
1510937314.037,1510937314.8722627163,1,210554,0.534,0.945,0.500,
1510937314.046,1510937314.8962640762,1,210555,0.543,0.950,0.500,
1510937314.077,1510937314.9222655296,1,210556,0.544,0.954,0.500,
1510937314.096,1510937314.9472670555,1,210557,0.548,0.954,0.500,
1510937314.125,1510937314.9652678967,1,210558,0.551,0.954,0.500,
1510937314.156,1510937314.9964680672,1,210559,0.551,0.949,0.499,
1510937314.172,1510937315.0120680332,1,210560,0.551,0.946,0.498,
1510937314.197,1510937315.0462682247,1,210561,0.560,0.944,0.500,
1510937314.242,1510937315.0672695637,1,210562,0.565,0.934,0.500,
1510937314.243,1510937315.0828695297,1,210563,0.561,0.928,0.499,
1510937314.291,1510937315.1296694279,1,210564,0.549,0.926,0.497,
1510937314.299,1510937315.1462697983,1,210565,0.549,0.927,0.497,
1510937314.341,1510937315.1692712307,1,210566,0.548,0.915,0.497,
1510937314.345,1510937315.1848711967,1,210567,0.548,0.910,0.497,
1510937314.376,1510937315.2160711288,1,210568,0.547,0.906,0.497,
1510937314.391,1510937315.2316710949,1,210569,0.547,0.898,0.497,
1510937314.423,1510937315.2628710270,1,210570,0.547,0.896,0.497,
1510937314.448,1510937315.2950713634,1,210571,0.547,0.894,0.497,
1510937314.468,1510937315.3200726509,1,210572,0.547,0.892,0.498,
1510937314.499,1510937315.3450744152,1,210573,0.547,0.891,0.498,
1510937314.518,1510937315.3700754642,1,210574,0.547,0.890,0.498,
1510937314.548,1510937315.3960771561,1,210575,0.535,0.894,0.497,
1510937314.572,1510937315.4120779037,1,210576,0.558,0.896,0.498,
1510937314.603,1510937315.4432780743,1,210577,0.588,0.905,0.500,
1510937314.619,1510937315.4588780403,1,210578,0.596,0.906,0.500,
1510937314.650,1510937315.4900782108,1,210579,0.614,0.894,0.500,
1510937314.671,1510937315.5216791630,1,210580,0.635,0.897,0.500,
1510937314.700,1510937315.5466804504,1,210581,0.653,0.906,0.500,
1510937314.730,1510937315.5716819763,1,210582,0.668,0.906,0.500,
1510937314.750,1510937315.5966835022,1,210583,0.689,0.891,0.500,
1510937314.773,1510937315.6126842499,1,210584,0.709,0.895,0.500,
1510937314.804,1510937315.6438844204,1,210585,0.735,0.895,0.500,
1510937314.819,1510937315.6594843864,1,210586,0.759,0.881,0.500,
1510937314.851,1510937315.6906843185,1,210587,0.808,0.898,0.500,
1510937314.870,1510937315.7212853432,1,210588,0.828,0.886,0.500,
1510937314.900,1510937315.7462866306,1,210589,0.856,0.864,0.500,
1510937314.921,1510937315.7712883949,1,210590,0.892,0.875,0.500,
1510937314.950,1510937315.7962894440,1,210591,0.947,0.857,0.500,
1510937314.973,1510937315.8132908344,1,210592,0.981,0.862,0.500,
1510937315.005,1510937315.8444907665,1,210593,1.012,0.877,0.500,
1510937315.020,1510937315.8600907326,1,210594,1.034,0.868,0.500,
